【加纳】-DM
探索频道,P2p://170.178.164.243:6210/5b448b0d0007df8b000479a05064194b.ts
探索科学,P2p://170.178.164.243:6210/5b448b0b000dcd2900047355b8b537fe.ts
探索家庭,P2p://170.178.164.243:6210/5b448b0a00020f5900046c6bb5115954.ts
探索动力,P2p://170.178.164.243:6210/5b448b080002b026000464c43db4306d.ts
纬莱综合,P2p://170.178.164.243:6210/5b448b060007b6bc00045e3e1eac57d1.ts
纬莱育乐,P2p://170.178.164.243:6210/5b448b04000713f900045644b26c63f7.ts
纬莱戏剧,P2p://170.178.164.243:6210/5b448b02000b754100044f93bc89afe8.ts
纬莱体育,P2p://170.178.164.243:6210/5b448b00000bde4a000447defe1b3755.ts
纬莱日本,P2p://170.178.164.243:6210/5b448afe000e543e000440af5787096b.ts
纬莱电影,P2p://170.178.164.243:6210/5b448afc0007f4650004373eda7b4dd8.ts
历史频道2,P2p://170.178.164.243:6210/5b448afb00014d4d000431a2353665fe.ts
历史频道,P2p://170.178.164.243:6210/5b448af90001d6c0000429f54086b507.ts
博斯运动,P2p://170.178.164.243:6210/5b448af70005aa6b00042320f433c322.ts
博斯高球2台,P2p://170.178.164.243:6210/5b448af5000c0eaf00041cf2e1ebef92.ts
博斯高球,P2p://170.178.164.243:6210/5b448af40002acab000416a3f895a60b.ts
三立新闻,P2p://170.178.164.243:6210/5b448af20006453800040fbf61bdc785.ts
三立台湾,P2p://170.178.164.243:6210/5b448af00007592b000408362b50af9a.ts
三立都会,P2p://170.178.164.243:6210/5b448aee000b64fe0004016fc2f58a51.ts
三立财经,P2p://170.178.164.243:6210/5b448aec000d3c670003fa188f7276fe.ts
龙祥电影,P2p://170.178.164.243:6210/5b448aeb00033a520003f3a09f77e57c.ts
龙华卡通,P2p://170.178.164.243:6210/5b448ae900051e200003ec4ce6c62dcc.ts
龙华洋片,P2p://170.178.164.243:6210/5b448ae70008b8050003e568b81835da.ts
龙华戏剧,P2p://170.178.164.243:6210/5b448ae600030e720003e00d7e9e895c.ts
龙华偶像,P2p://170.178.164.243:6210/5b448ae40006f1560003d93b47244f87.ts
龙华动画,P2p://170.178.164.243:6210/5b448ae2000cc8050003d2ea0887d7c1.ts
龙华电影,P2p://170.178.164.243:6210/5b448ae0000266c00003c872b5c37b03.ts
东森综合,P2p://170.178.164.243:6210/5b448ade00074fc80003c1e37139bf2d.ts
东森幼幼,P2p://170.178.164.243:6210/5b448adc000b55ea0003bb1b26aa5146.ts
东森洋片,P2p://170.178.164.243:6210/5b448ada000eace70003b4262855abcb.ts
东森新闻,P2p://170.178.164.243:6210/5b448ad9000732770003ae545bf7ba34.ts
东森戏剧,P2p://170.178.164.243:6210/5b448ad7000ca7fa0003a7ea8c68a2a5.ts
东森电影,P2p://170.178.164.243:6210/5b448ad5000c87a00003a011149a0fd6.ts
东森财经,P2p://170.178.164.243:6210/5b448ad3000c31050003982bead68565.ts
八大综合,P2p://170.178.164.243:6210/5b448ad1000a142700038fd1f37a008d.ts
八大娱乐,P2p://170.178.164.243:6210/5b448acf00068d520003871a745f657b.ts
八大第一台,P2p://170.178.164.243:6210/5b448acd000c3e4a000380bfd15d0e71.ts
非凡新闻,P2p://170.178.164.243:6210/5b448acb0008b75500037807efc157a9.ts
年代新闻,P2p://170.178.164.243:6210/5b448ac9000c8c0600037132945b4b8d.ts
TVBS综合,P2p://170.178.164.243:6210/5b448ac8000253d200036aad4e7ad27a.ts
TVBS新闻,P2p://170.178.164.243:6210/5b448ac60001d03f000362bbff6cda28.ts
TVBS欢乐,P2p://170.178.164.243:6210/5b448ac3000cfffb000359e03ca0079e.ts
EYE TV戏剧,P2p://170.178.164.243:6210/5b448ac2000339b600035378ef56203f.ts
EYE TV旅游,P2p://170.178.164.243:6210/5b448ac00009d0da00034d57b5b416b7.ts
ELTA足球,P2p://170.178.164.243:6210/5b448abd000c83de0003425049fc4d20.ts
ELTA综合,P2p://170.178.164.243:6210/5b448abb0007dc030003394ff6f5cf6c.ts
ELTA影剧,P2p://170.178.164.243:6210/5b448ab9000caba3000332bb8df80879.ts
ELTA体育,P2p://170.178.164.243:6210/5b448ab8000568e200032cf747cc0968.ts
AXN台湾,P2p://170.178.164.243:6210/5b448b560006956800059674d3b28a17.ts
AXN HD,P2p://170.178.164.243:6210/5b448b5100063937000582d46496e0e2.ts
ASN HD,P2p://170.178.164.243:6210/5b448b4b0006ad5700056b82612a4876.ts
ANIMAX,P2p://170.178.164.243:6210/5b448b490006c502000563b8e848fcfb.ts
寰宇综合,P2p://170.178.164.243:6210/5b448b4700086fa400055c55f59a06c3.ts
韩国娱乐TVN,P2p://170.178.164.243:6210/5b448b45000db0e3000555ddc11341d1.ts
Outdoor HD,P2p://170.178.164.243:6210/5b448b43000d442d00054df2492858db.ts
MTV Live HD,P2p://170.178.164.243:6210/5b448b420003d9b7000547a1dc396862.ts
MOMO亲子台,P2p://170.178.164.243:6210/5b448b400000f7ba00053f141b4f44a0.ts
靖洋戏剧,P2p://170.178.164.243:6210/5b448b3d00044e9300053436aad65a82.ts
靖天电影台,P2p://170.178.164.243:6210/5b448b3b0007d8c300052d4ec05e5cae.ts
罪案侦缉频道,P2p://170.178.164.243:6210/5b448b390007ebcd00052583c06f7ab6.ts
Fx HD,P2p://170.178.164.243:6210/5b448b37000ad71b00051e738b43119e.ts
France24,P2p://170.178.164.243:6210/5b448b35000ee43a000517ac1f3a1200.ts
ESPN,P2p://170.178.164.243:6210/5b448b33000e38dd00050fb0af514f9d.ts
Li时尚生活HD,P2p://170.178.164.243:6210/5b448b3200032173000508f1b2d63757.ts
Z频道,P2p://170.178.164.243:6210/5b448b300003841f0005013b68926e35.ts
JET综合,P2p://170.178.164.243:6210/5b448b2e000881b20004fab239804000.ts
客家电视,P2p://170.178.164.243:6210/5b448b2d00017bee0004f4fd63ca805c.ts
原住民频道,P2p://170.178.164.243:6210/5b448b2b00039ed90004edb99ecba249.ts
年代much,P2p://170.178.164.243:6210/5b448b250002b81e0004d60e333e7060.ts
橄榄球频道,P2p://170.178.164.243:6210/5b448b23000975f80004cff808e14df0.ts
壹电视综合,P2p://170.178.164.243:6210/5b448b21000100f40004c5fe1bf2744a.ts
壹电视新闻,P2p://170.178.164.243:6210/5b448b1f000a512e0004c090ae962d24.ts
壹电视电影,P2p://170.178.164.243:6210/5b448b1d000a2d9f0004b8b780e42a6e.ts
大爱二台,P2p://170.178.164.243:6210/5b448b1b000cb8b60004b18e685f53a2.ts
大爱,P2p://170.178.164.243:6210/5b448b1a000112b80004aaabf5b35d22.ts
好消息2,P2p://170.178.164.243:6210/5b448b1800077c9a0004a47f41ae9a7d.ts
好消息1,P2p://170.178.164.243:6210/5b448b170000ea4e00049ee807d2be3b.ts
HBO原创,P2p://170.178.164.243:6210/5b448b93000a28e3000685a6165554f2.ts
HBO强档,P2p://170.178.164.243:6210/5b448b91000e6ec600067eee5dba6759.ts
HBO家庭,P2p://170.178.164.243:6210/5b448b900000726d00067771611725e9.ts
HBO,P2p://170.178.164.243:6210/5b448b8e00066b2f00067129d95e17c6.ts
FOX警匪,P2p://170.178.164.243:6210/5b448b8c00049b8b000668e27ffde1c8.ts
FOX家庭,P2p://170.178.164.243:6210/5b448b8a000b4520000662c78da43d1b.ts
FOX动作,P2p://170.178.164.243:6210/5b448b8900037a2800065ce053df68a2.ts
FOX HD,P2p://170.178.164.243:6210/5b448b85000e824f000650137eec83be.ts
CHC家庭,P2p://170.178.164.243:6210/5b448b8400029c2a0006491fc00db58c.ts
CHC高清,P2p://170.178.164.243:6210/5b448b82000167b10006410007996e81.ts
CHC动作,P2p://170.178.164.243:6210/5b448b800009bccd00063b524ddee6e2.ts
DOX映画,P2p://170.178.164.243:6210/5b448b7e000e51e0000634af89e006a6.ts
DOX影院,P2p://170.178.164.243:6210/5b448b7c000ed40e00062d0005c6caaf.ts
美亚电影台,P2p://170.178.164.243:6210/5b448b7a000e9ff300062523d946c773.ts
美食星球,P2p://170.178.164.243:6210/5b448b7900042d6500061e8e3e5cab9c.ts
ELEVEN SPORTS,P2p://170.178.164.243:6210/5b448b770003ade90006169d08a52cf5.ts
星卫娱乐,P2p://170.178.164.243:6210/5b448b7500071dad00060faf033e8b17.ts
星卫电影,P2p://170.178.164.243:6210/5b448b73000b5a35000608f49ed78559.ts
卫视中文台,P2p://170.178.164.243:6210/5b448b71000bfae80006014d0d1276a0.ts
卫视中文电影,P2p://170.178.164.243:6210/5b448b7000000b730005fa57409db1ba.ts
卫视洋片,P2p://170.178.164.243:6210/5b448b6e0003a7ae0005f374d458494d.ts
卫视电影台湾,P2p://170.178.164.243:6210/5b448b6c0006b9b60005ec6d99e138e4.ts
美国高尔夫频道,P2p://170.178.164.243:6210/5b448b6a00085ef10005e5095753e275.ts
H265-东森洋片,P2p://170.178.164.243:6210/5b448d7a0002f163000df225d1e1e97f.ts
H265-壹电视电影,P2p://170.178.164.243:6210/5b448d77000a3d98000de84b1b0034fe.ts
H265-好莱坞,P2p://170.178.164.243:6210/5b448d75000b0c7c000de0b0c1b8c9d7.ts
H265-龙祥电影,P2p://170.178.164.243:6210/5b448d740000f17c000dda32845bd199.ts
H265-中国电影,P2p://170.178.164.243:6210/5b448d720009a4ce000dd49c4d962461.ts
H265-高清影视,P2p://170.178.164.243:6210/5b448d70000d4477000dcdbaab3526e4.ts
H265-天映电影,P2p://170.178.164.243:6210/5b448d6f00063e12000dc80581fe778a.ts
H265-DOX影院,P2p://170.178.164.243:6210/5b448d6d0006dbac000dc05e2ddef024.ts
H265-DOX映画,P2p://170.178.164.243:6210/5b448d6b000b8d06000db9c125a71fbb.ts
H265-CHC高清电影,P2p://170.178.164.243:6210/5b448d69000dbb6e000db2808ece7f74.ts
H265-Nvod电视剧,P2p://170.178.164.243:6210/5b448d680002ad23000dabc45f96d3df.ts
H265-HBO原创,P2p://170.178.164.243:6210/5b448d6600078119000da530a42a69ba.ts
H265-HBOHD,P2p://170.178.164.243:6210/5b448d64000c23c7000d9e90a4b806e3.ts
H265-FOX动作,P2p://170.178.164.243:6210/5b448d630001da6c000d9806f8c378ea.ts
H265-FOX优质,P2p://170.178.164.243:6210/5b448d610004ed85000d90ff0f19c90a.ts
H265-NBA HD,P2p://170.178.164.243:6210/5b448d5f000b68df000d8ad8ab99135d.ts
H265-TRACE SPORT STARS,P2p://170.178.164.243:6210/5b448d5d000d9ebe000d839919b475ad.ts
天映经典,P2p://170.178.164.243:6210/5b448c4d0009082100095bec2b17c4d1.ts
天映电影,P2p://170.178.164.243:6210/5b448c4b00091b64000954213674f02b.ts
美国天下卫视,P2p://170.178.164.243:6210/5b448c49000c3cec00094d1ebcf11478.ts
高尔夫网球,P2p://170.178.164.243:6210/5b448c4800045e9600094733622af888.ts
高尔夫HD,P2p://170.178.164.243:6210/5b448c46000a6b3b000940ef9f602ec4.ts
高尔夫,P2p://170.178.164.243:6210/5b448c450000b63200093a8b5a00d4d5.ts
TVB-E,P2p://170.178.164.243:6210/5b448c430003477900093363e9231f10.ts
TVB 8,P2p://170.178.164.243:6210/5b448c41000ec4b100092e8448e4ffcc.ts
CCM天映,P2p://170.178.164.243:6210/5ba9e25a000c325201046e20d24560e8.ts
TVB经典电影,P2p://170.178.164.243:6210/5ba9d8a6000dcb8f00de876950454c40.ts
亚洲旅游,P2p://170.178.164.243:6210/5b448c27000043f70008c53e3cd73933.ts
迪斯尼卡通,P2p://170.178.164.243:6210/5b448c2500004bee0008bd70e7751913.ts
Warneg TV,P2p://170.178.164.243:6210/5b448c230009a12f0008b8039f490030.ts
Nvod电视剧,P2p://170.178.164.243:6210/5b448c21000a7a1b0008b06b24758ab6.ts
NBA H2D,P2p://170.178.164.243:6210/5b448c20000003ad0008a9d520d5e97b.ts
NBA,P2p://170.178.164.243:6210/5b448c1e0003dd4f0008a301c298d4a6.ts
高清影视,P2p://170.178.164.243:6210/5b448c1c0007305200089c0b069a36f4.ts
高清剧场,P2p://170.178.164.243:6210/5b448c1a000b66150008954f1915a91c.ts
好莱坞电影,P2p://170.178.164.243:6210/5b448c18000e3e9a00088e3a76a1689c.ts
CineMax,P2p://170.178.164.243:6210/5b448d84000b4d0a000e1b5928d0386e.ts
FOX MOVIES,P2p://170.178.164.243:6210/5b448d82000eb9cf000e14699a0a521d.ts
Universal Channel,P2p://170.178.164.243:6210/5b448d810005fb43000e0e449fcdd720.ts
东风卫视,P2p://170.178.164.243:6210/5b448d7f00098997000e075deb2fa43c.ts
NOW华剧台,P2p://170.178.164.243:6210/5b448d7d000b74d5000e000b235a2765.ts
NOW TV,P2p://170.178.164.243:6210/5b448d7c000015f0000df93ac6d9b9d2.ts
军事望尞,P2p://170.178.164.243:6210/5a586ab0000f2c68001752c7ccaeca90.ts
美食解码,P2p://170.178.164.243:6210/5a586ab0000f2fd2001752c85037d4a5.ts
香蕉台,P2p://170.178.164.243:6210/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.243:6210/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.243:6210/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.243:6210/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.243:6210/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.243:6210/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.243:6210/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.243:6210/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.243:6210/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.243:6210/5b448cd8000b792c000b7b84b411ee82.ts
香蕉台,P2p://170.178.164.242:6220/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.242:6220/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.242:6220/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.242:6220/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.242:6220/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.242:6220/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.242:6220/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.242:6220/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.242:6220/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.242:6220/5b448cd8000b792c000b7b84b411ee82.ts
香蕉台,P2p://170.178.164.243:6210/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.243:6210/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.243:6210/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.243:6210/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.243:6210/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.243:6210/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.243:6210/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.243:6210/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.243:6210/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.243:6210/5b448cd8000b792c000b7b84b411ee82.ts
HAPPY,P2p://170.178.164.243:6210/5b448cd10007f264000b5f45f388fd6e.ts
星颖,P2p://170.178.164.243:6210/5b448cd6000329d7000b7194c6f06352.ts
香蕉台,P2p://170.178.164.243:6210/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.243:6210/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.243:6210/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.243:6210/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.243:6210/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.243:6210/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.243:6210/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.243:6210/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.243:6210/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.243:6210/5b448cd8000b792c000b7b84b411ee82.ts
星颖,P2p://170.178.164.242:6220/5b448cd6000329d7000b7194c6f06352.ts
香蕉台,P2p://170.178.164.242:6220/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.242:6220/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.242:6220/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.242:6220/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.242:6220/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.242:6220/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.242:6220/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.242:6220/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.242:6220/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.242:6220/5b448cd8000b792c000b7b84b411ee82.ts
星颖,P2p://170.178.164.242:6220/5b448cd6000329d7000b7194c6f06352.ts
香蕉台,P2p://170.178.164.242:6220/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.242:6220/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.242:6220/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.242:6220/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.242:6220/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.242:6220/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.242:6220/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.242:6220/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.242:6220/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.242:6220/5b448cd8000b792c000b7b84b411ee82.ts
星颖,P2p://170.178.164.242:6220/5b448cd6000329d7000b7194c6f06352.ts
香蕉台,P2p://170.178.164.242:6220/5b448cf50001f8ea000bea5d07616b46.ts
K频道,P2p://170.178.164.242:6220/5b448cf1000cc439000bdd81e4fafa61.ts
彩虹MOIVE,P2p://170.178.164.242:6220/5b448cee0008f760000bd0d0f0c4d991.ts
彩虹e台,P2p://170.178.164.242:6220/5b448ceb00099801000bc541be95c6ea.ts
惊艳电影台,P2p://170.178.164.242:6220/5b448ce90003aafc000bbbed0a86ba1f.ts
松视3台,P2p://170.178.164.242:6220/5b448ce6000b1ec3000bb21d8beebcb9.ts
松视2台,P2p://170.178.164.242:6220/5b448ce3000abcb9000ba64c1e07d690.ts
松视1台,P2p://170.178.164.242:6220/5b448cdf000c86d2000b97210f41bf0a.ts
潘朵拉粉红,P2p://170.178.164.242:6220/5b448cdc000563cc000b899558714265.ts
潘朵拉玩美,P2p://170.178.164.242:6220/5b448cd8000b792c000b7b84b411ee82.ts
HAPPY,P2p://170.178.164.247:6170/5b448cd10007f264000b5f45f388fd6e.ts
HAPPY,P2p://170.178.164.242:6220/5b448cd10007f264000b5f45f388fd6e.ts




